session_id,session_name,timestamp,speed_ms,voltage_v,current_a,power_w,energy_j,distance_m,latitude,longitude,altitude,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,total_acceleration,message_id,uptime_seconds,throttle_pct,brake_pct,brake2_pct,throttle,brake,brake2,motor_voltage_v,motor_current_a,motor_rpm,motor_phase_1_current_a,motor_phase_2_current_a,motor_phase_3_current_a,motor_phase_current_a,data_source
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:24.858000+00:00,0,47.720001220703125,0.3700000047683716,24.299999237060547,125.91000366210938,0,0,0,0,-3.634000062942505,-0.21400000154972076,-0.7630000114440918,10.270000457763672,0,-1.0540000200271606,10.324000358581543,54,10.869999885559082,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:25.058000+00:00,0,47.720001220703125,0.3700000047683716,23.399999618530273,129.39999389648438,0,0,0,0,-3.8550000190734863,0.12999999523162842,-0.3889999985694885,10.121000289916992,0.24899999797344208,-1.1660000085830688,10.190999984741211,55,11.069999694824219,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:25.258000+00:00,0,47.72999954223633,0.3700000047683716,23.950000762939453,132.9499969482422,0,0,0,0,-3.878000020980835,-0.2750000059604645,-0.916000008583069,9.81700038909912,0.012000000104308128,-1.0729999542236328,9.87600040435791,56,11.270000457763672,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:25.458000+00:00,0,47.7599983215332,0.36000001430511475,23.850000381469727,136.41000366210938,0,0,0,0,-3.75600004196167,0.12200000137090683,-0.7179999947547913,10.12399959564209,0.014000000432133675,-1.22599995136261,10.197999954223633,57,11.470000267028809,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:25.658000+00:00,0,47.72999954223633,0.36000001430511475,24.34000015258789,139.86000061035156,0,0,0,0,-3.78600001335144,0,-0.9769999980926514,10.145000457763672,0.28700000047683716,-1.149999976158142,10.21399974822998,58,11.670000076293945,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:25.858000+00:00,0,47.709999084472656,0.36000001430511475,24.81999969482422,143.30999755859375,0,0,0,0,-3.78600001335144,-0.28200000524520874,-0.968999981880188,10.272000312805176,0.00499999988824129,-0.9769999980926514,10.319000244140625,59,11.869999885559082,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:26.058000+00:00,0,47.77000045776367,0.3700000047683716,25.280000686645508,146.8699951171875,0,0,0,0,-3.884999990463257,-0.12200000137090683,-0.640999972820282,9.94699954986572,0.0430000014603138,-1.2239999771118164,10.022000312805176,60,12.069999694824219,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:26.258000+00:00,0,47.72999954223633,0.3499999940395355,24.280000686645508,150.22999572753906,0,0,0,0,-3.9079999923706055,-0.35899999737739563,-0.5799999833106995,10.116999626159668,0.0430000014603138,-1.1139999628067017,10.178000450134277,61,12.270000457763672,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:26.458000+00:00,0,47.75,0.36000001430511475,25.280000686645508,153.67999267578125,0,0,0,0,-3.9010000228881836,-0.10700000077486038,-0.550000011920929,9.925000190734863,0,-1.1109999418258667,9.987000465393066,62,12.470000267028809,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:26.658000+00:00,0,47.720001220703125,0.3499999940395355,25.34000015258789,157.0500030517578,0,0,0,0,-3.78600001335144,0.061000000685453415,-0.8700000047683716,9.8439998626709,0.19599999487400055,-1.00600004196167,9.897000312805176,63,12.670000076293945,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:26.858000+00:00,0,47.77000045776367,0.3199999928474426,21.040000915527344,160.07000732421875,0,0,0,0,-3.89299988746643,-0.335999995470047,-0.656000018119812,9.972999572753906,0.00999999977648258,-1.0729999542236328,10.029999732971191,64,12.869999885559082,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:27.058000+00:00,0,47.7599983215332,0.33000001311302185,24.34000015258789,163.19000244140625,0,0,0,0,-3.878000020980835,0.03099999949336052,-0.5799999833106995,9.8100004196167,0.1340000033378601,-1.22599995136261,9.88700008392334,65,13.069999694824219,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:27.258000+00:00,0,47.689998626708984,0.33000001311302185,22.420000076293945,166.3800048828125,0,0,0,0,-3.9079999923706055,0.0689999982714653,-0.9769999980926514,10.211999893188477,0.08900000154972076,-1.034999966621399,10.265000343322754,66,13.270000457763672,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:27.458000+00:00,0,47.77000045776367,0.3400000035762787,23.850000381469727,169.64999389648438,0,0,0,0,-3.869999885559082,0,-0.4269999861717224,10.192999839782715,0.05700000002980232,-1.062999963760376,10.24899959564209,67,13.470000267028809,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:27.658000+00:00,0,47.70000076293945,0.33000001311302185,22.8700008392334,172.80999755859375,0,0,0,0,-3.7790000438690186,-0.18299999833106995,-0.8930000066757202,10.116999626159668,0.3449999988079071,-1.065999984741211,10.178000450134277,68,13.670000076293945,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:27.858000+00:00,0,47.7400016784668,0.3499999940395355,23.850000381469727,176.11000061035156,0,0,0,0,-3.8469998836517334,0,-0.8550000190734863,10.116999626159668,0.00999999977648258,-1.2209999561309814,10.1899995803833,69,13.869999885559082,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:28.058000+00:00,0,47.68000030517578,0.3199999928474426,22.860000610351562,179.1699981689453,0,0,0,0,-3.9010000228881836,0.00800000037997961,-0.671999990940094,10.116999626159668,0,-1.22599995136261,10.190999984741211,70,14.069999694824219,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:28.258000+00:00,0,47.7599983215332,0.3199999928474426,25.229999542236328,182.27000427246094,0,0,0,0,-3.6640000343322754,0.014999999664723873,-0.9390000104904175,10.12600040435791,0.04600000008940697,-1.2209999561309814,10.199999809265137,71,14.270000457763672,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:28.458000+00:00,0,47.72999954223633,0.3400000035762787,23.40999984741211,185.50999450683594,0,0,0,0,-3.9010000228881836,0,-0.847000002861023,10.145000457763672,0,-1.1779999732971191,10.21399974822998,72,14.470000267028809,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:28.658000+00:00,0,47.7400016784668,0.3400000035762787,24.309999465942383,188.7100067138672,0,0,0,0,-3.78600001335144,-0.24400000274181366,-0.947000026702881,9.963000297546387,0.05000000074505806,-1.187999963760376,10.034000396728516,73,14.670000076293945,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:28.858000+00:00,0,47.709999084472656,0.33000001311302185,23.84000015258789,191.8300018310547,0,0,0,0,-3.9010000228881836,-0.12200000137090683,-0.930999994277954,9.963000297546387,0.04100000113248825,-1.187999963760376,10.034000396728516,74,14.869999885559082,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:29.058000+00:00,0,47.72999954223633,0.300000011920929,22.93000030517578,194.6999969482422,0,0,0,0,-3.9079999923706055,-0.12200000137090683,-0.9539999961853027,10.121000289916992,0.0020000000949949026,-1.0299999713897705,10.173999786376953,75,15.069999694824219,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:29.258000+00:00,0,47.720001220703125,0.3100000023841858,21.959999084472656,197.6199951171875,0,0,0,0,-3.78600001335144,0,-0.9769999980926514,10.281999588012695,0.00999999977648258,-1.0679999589920044,10.336999893188477,76,15.270000457763672,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:29.458000+00:00,0,47.72999954223633,0.3100000023841858,22.950000762939453,200.58999633789062,0,0,0,0,-3.634000062942505,0.014999999664723873,-0.884999990463257,9.8100004196167,0.00999999977648258,-1.1740000247955322,9.88000011444092,77,15.470000267028809,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:29.658000+00:00,0,47.68000030517578,0.33000001311302185,23.3700008392334,203.72000122070312,0,0,0,0,-3.7939999103546143,0.061000000685453415,-0.962000012397766,9.925000190734863,0,-1.0540000200271606,9.98099994659424,78,15.670000076293945,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:29.858000+00:00,0,47.70000076293945,0.33000001311302185,22.93000030517578,206.86000061035156,0,0,0,0,-3.9010000228881836,-0.21400000154972076,-0.947000026702881,10.192999839782715,0.0020000000949949026,-1.2070000171661377,10.263999938964844,79,15.869999885559082,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:30.058000+00:00,0,47.70000076293945,0.15000000596046448,16.739999771118164,208.2899932861328,0,0,0,0,-3.78600001335144,-0.12200000137090683,-0.9010000228881836,10.300999641418457,0.0430000014603138,-1.22599995136261,10.37399959564209,80,16.06999969482422,0,0.20000000298023224,0.300000011920929,0,0.002,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
bf2d9562-979d-42fb-8f86-19d3790e04d5,OFFTRACK 001,2026-03-23T20:49:30.258000+00:00,0,47.72999954223633,0.3199999928474426,22.889999389648438,211.35000610351562,0,0,0,0,-3.7709999084472656,-0.07599999755620956,-0.7329999804496765,9.85099983215332,0.239999994635582,-1.2070000171661377,9.927000045776367,81,16.270000457763672,0,0.300000011920929,0.300000011920929,0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP32_REAL
